date,AFKS,AFLT,AGRO,AKRN,ALRS,ASTR,BANE,BANEP,BSPB,CBOM,CHMF,DIXY,DSKY,ENPG,EONR,EPLN,FEES,FIVE,FIXP,FLOT,GAZP,GCHE,GLTR,GMKN,HEAD,HHRU,HYDR,IRAO,KMAZ,LEAS,LKOH,LNTA,LSRG,MAGN,MAIL,MDMG,MFON,MGNT,MOEX,MRKH,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSI,MTSS,MVID,NKNC,NLMK,NMTP,NOTK,NVTK,OGKB,OGKC,OGKE,OZON,PGIL,PHOR,PHST,PIKK,PLZL,PMTL,POGR,POLY,POSI,QIWI,RASP,RENI,RNFT,ROSN,RSTI,RTKM,RTKMP,RUAL,RUALR,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SMLT,SNGS,SNGSP,SVAV,SVCB,T,TATN,TATNP,TCSG,TRMK,TRNFP,UGLD,UPRO,URKA,URSI,UWGN,VKCO,VSMO,VTBR,VTEL,VZRZ,YDEX,YNDX
2010-01-11,0.0,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.5,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,194.5,0.0,0.0,4695.4,0.0,0.0,1.188,0.0,0.0,0.0,1750.98,0.0,0.0,27.94,0.0,0.0,0.0,0.0,0.0,0.0,3.379,0.0,0.0,0.0,0.0,228.9,0.0,0.0,0.0,98.27,0.0,177.5,0.0,0.0,1.49,2.298,0.0,0.0,0.0,0.0,0.0,1634.04,293.57,0.0,0.0,0.0,0.0,156.0,0.0,0.0,271.7,0.0,145.97,0.0,0.0,0.0,86.69,71.94,0.0,0.0,0.0,170.68,0.0,28.289,15.407,0.0,0.0,0.0,144.2,0.0,0.0,0.0,24490.0,0.0,0.0,143.4,0.802,0.0,0.0,0.0,0.0726,90.31,0.0,0.0,0.0
2010-01-12,0.0,54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.42,0.0,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.0,191.8,0.0,0.0,4640.06,0.0,0.0,1.187,0.0,0.0,0.0,1719.82,0.0,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0,3.389,0.0,0.0,0.0,0.0,226.7,0.0,0.0,0.0,98.65,0.0,174.9,0.0,0.0,1.487,2.3,0.0,0.0,0.0,0.0,0.0,1629.98,294.5,0.0,0.0,0.0,0.0,158.96,0.0,0.0,266.52,0.0,144.76,0.0,0.0,0.0,85.0,72.43,0.0,0.0,0.0,169.6,0.0,27.563,15.4,0.0,0.0,0.0,142.76,0.0,0.0,0.0,24300.0,0.0,0.0,143.8,0.79,0.0,0.0,0.0,0.0727,90.09,0.0,0.0,0.0
2010-01-13,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.3,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,189.3,0.0,0.0,4654.14,0.0,0.0,1.236,0.0,0.0,0.0,1709.44,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,3.443,0.0,0.0,0.0,0.0,225.6,0.0,0.0,0.0,100.57,0.0,177.0,0.0,0.0,1.498,2.35,0.0,0.0,0.0,0.0,0.0,1602.02,296.05,0.0,0.0,0.0,0.0,165.12,0.0,0.0,267.54,0.0,144.4,0.0,0.0,0.0,86.61,73.13,0.0,0.0,0.0,166.75,0.0,27.739,15.497,0.0,0.0,0.0,144.5,0.0,0.0,0.0,24500.0,0.0,0.0,142.26,0.795,0.0,0.0,0.0,0.0744,89.3,0.0,0.0,0.0
2010-01-14,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,190.83,0.0,0.0,4892.94,0.0,0.0,1.267,0.0,0.0,0.0,1726.8,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,226.79,0.0,0.0,0.0,103.88,0.0,180.9,0.0,0.0,1.499,2.414,0.0,0.0,0.0,0.0,0.0,1605.99,296.0,0.0,0.0,0.0,0.0,175.62,0.0,0.0,268.0,0.0,154.7,0.0,0.0,0.0,87.55,73.22,0.0,0.0,0.0,167.4,0.0,27.679,15.401,0.0,0.0,0.0,144.08,0.0,0.0,0.0,25181.0,0.0,0.0,143.99,0.844,0.0,0.0,0.0,0.0743,91.5,0.0,0.0,0.0
2010-01-15,0.0,54.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.96,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,187.86,0.0,0.0,4884.62,0.0,0.0,1.257,0.0,0.0,0.0,1731.95,0.0,0.0,29.977,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,100.5,0.0,179.2,0.0,0.0,1.509,2.45,0.0,0.0,0.0,0.0,0.0,1598.0,295.0,0.0,0.0,0.0,0.0,174.98,0.0,0.0,268.5,0.0,158.4,0.0,0.0,0.0,88.15,72.88,0.0,0.0,0.0,166.09,0.0,27.487,15.41,0.0,0.0,0.0,145.25,0.0,0.0,0.0,25900.0,0.0,0.0,142.0,0.827,0.0,0.0,0.0,0.0746,95.88,0.0,0.0,0.0
2010-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-18,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.01,0.0,0.0,0.0,0.0,0.0,0.343,0.0,0.0,0.0,190.4,0.0,0.0,5027.0,0.0,0.0,1.275,0.0,0.0,0.0,1745.0,0.0,0.0,32.08,0.0,0.0,0.0,0.0,0.0,0.0,3.794,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,99.5,0.0,183.3,0.0,0.0,1.52,2.47,0.0,0.0,0.0,0.0,0.0,1612.11,291.99,0.0,0.0,0.0,0.0,178.6,0.0,0.0,270.87,0.0,156.78,0.0,0.0,0.0,90.49,73.91,0.0,0.0,0.0,166.18,0.0,27.987,15.41,0.0,0.0,0.0,145.99,0.0,0.0,0.0,27966.99,0.0,0.0,145.9,0.852,0.0,0.0,0.0,0.075,96.19,0.0,0.0,0.0
2010-01-19,0.0,54.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.8,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,189.76,0.0,0.0,5040.0,0.0,0.0,1.294,0.0,0.0,0.0,1749.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,237.95,0.0,0.0,0.0,101.0,0.0,190.99,0.0,0.0,1.55,2.55,0.0,0.0,0.0,0.0,0.0,1600.85,292.03,0.0,0.0,0.0,0.0,176.77,0.0,0.0,269.73,0.0,154.01,0.0,0.0,0.0,92.02,73.55,0.0,0.0,0.0,163.3,0.0,27.85,15.19,0.0,0.0,0.0,145.0,0.0,0.0,0.0,27572.01,0.0,0.0,145.25,0.838,0.0,0.0,0.0,0.0758,94.9,0.0,0.0,0.0
2010-01-20,0.0,54.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.1,0.0,0.0,0.0,0.0,0.0,0.339,0.0,0.0,0.0,185.98,0.0,0.0,4945.0,0.0,0.0,1.29,0.0,0.0,0.0,1726.9,0.0,0.0,30.564,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,235.5,0.0,0.0,0.0,98.65,0.0,188.6,0.0,0.0,1.535,2.542,0.0,0.0,0.0,0.0,0.0,1592.97,289.0,0.0,0.0,0.0,0.0,176.6,0.0,0.0,264.8,0.0,150.2,0.0,0.0,0.0,90.62,72.14,0.0,0.0,0.0,162.02,0.0,27.439,15.221,0.0,0.0,0.0,144.22,0.0,0.0,0.0,26460.0,0.0,0.0,141.87,0.819,0.0,0.0,0.0,0.0747,91.22,0.0,0.0,0.0
2010-01-21,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.5,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,182.76,0.0,0.0,4902.94,0.0,0.0,1.263,0.0,0.0,0.0,1699.98,0.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,0.0,3.758,0.0,0.0,0.0,0.0,231.4,0.0,0.0,0.0,96.6,0.0,185.1,0.0,0.0,1.528,2.523,0.0,0.0,0.0,0.0,0.0,1551.03,287.69,0.0,0.0,0.0,0.0,173.1,0.0,0.0,257.0,0.0,148.0,0.0,0.0,0.0,89.18,70.74,0.0,0.0,0.0,161.0,0.0,27.142,15.166,0.0,0.0,0.0,141.0,0.0,0.0,0.0,26100.0,0.0,0.0,139.73,0.81,0.0,0.0,0.0,0.0742,90.2,0.0,0.0,0.0
2010-01-22,0.0,52.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.48,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,181.5,0.0,0.0,4809.15,0.0,0.0,1.232,0.0,0.0,0.0,1675.99,0.0,0.0,29.55,0.0,0.0,0.0,0.0,0.0,0.0,3.633,0.0,0.0,0.0,0.0,229.57,0.0,0.0,0.0,93.49,0.0,184.6,0.0,0.0,1.498,2.468,0.0,0.0,0.0,0.0,0.0,1529.0,286.5,0.0,0.0,0.0,0.0,169.16,0.0,0.0,248.32,0.0,151.2,0.0,0.0,0.0,86.5,68.2,0.0,0.0,0.0,155.35,0.0,26.604,14.98,0.0,0.0,0.0,138.99,0.0,0.0,0.0,25699.0,0.0,0.0,135.4,0.838,0.0,0.0,0.0,0.0712,93.0,0.0,0.0,0.0
2010-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,0.0,52.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.343,0.0,0.0,0.0,182.85,0.0,0.0,4720.0,0.0,0.0,1.22,0.0,0.0,0.0,1675.0,0.0,0.0,29.85,0.0,0.0,0.0,0.0,0.0,0.0,3.576,0.0,0.0,0.0,0.0,231.88,0.0,0.0,0.0,91.1,0.0,185.6,0.0,0.0,1.47,2.5,0.0,0.0,0.0,0.0,0.0,1538.02,280.11,0.0,0.0,0.0,0.0,166.8,0.0,0.0,251.5,0.0,149.48,0.0,0.0,0.0,88.07,70.25,0.0,0.0,0.0,157.0,0.0,26.41,14.983,0.0,0.0,0.0,141.11,0.0,0.0,0.0,25456.0,0.0,0.0,131.12,0.826,0.0,0.0,0.0,0.0721,91.2,0.0,0.0,0.0
2010-01-26,0.0,52.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,0.0,0.0,181.29,0.0,0.0,4589.96,0.0,0.0,1.212,0.0,0.0,0.0,1631.37,0.0,0.0,29.289,0.0,0.0,0.0,0.0,0.0,0.0,3.598,0.0,0.0,0.0,0.0,229.46,0.0,0.0,0.0,88.68,0.0,182.5,0.0,0.0,1.435,2.405,0.0,0.0,0.0,0.0,0.0,1519.98,280.0,0.0,0.0,0.0,0.0,162.01,0.0,0.0,238.49,0.0,147.4,0.0,0.0,0.0,85.84,69.29,0.0,0.0,0.0,151.66,0.0,25.82,14.689,0.0,0.0,0.0,138.5,0.0,0.0,0.0,24920.0,0.0,0.0,129.0,0.824,0.0,0.0,0.0,0.071,90.89,0.0,0.0,0.0
2010-01-27,0.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.48,0.0,0.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,182.01,0.0,0.0,4622.96,0.0,0.0,1.275,0.0,0.0,0.0,1638.96,0.0,0.0,29.14,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,230.5,0.0,0.0,0.0,90.81,0.0,183.5,0.0,0.0,1.43,2.465,0.0,0.0,0.0,0.0,0.0,1523.0,280.1,0.0,0.0,0.0,0.0,161.6,0.0,0.0,234.05,0.0,147.05,0.0,0.0,0.0,86.64,71.3,0.0,0.0,0.0,151.6,0.0,25.45,14.399,0.0,0.0,0.0,139.5,0.0,0.0,0.0,24800.01,0.0,0.0,130.4,0.819,0.0,0.0,0.0,0.072,91.6,0.0,0.0,0.0
2010-01-28,0.0,54.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,182.3,0.0,0.0,4722.0,0.0,0.0,1.283,0.0,0.0,0.0,1656.1,0.0,0.0,29.448,0.0,0.0,0.0,0.0,0.0,0.0,3.689,0.0,0.0,0.0,0.0,232.43,0.0,0.0,0.0,95.27,0.0,184.5,0.0,0.0,1.43,2.495,0.0,0.0,0.0,0.0,0.0,1502.1,277.97,0.0,0.0,0.0,0.0,166.89,0.0,0.0,237.48,0.0,148.19,0.0,0.0,0.0,87.15,72.17,0.0,0.0,0.0,151.29,0.0,26.052,14.505,0.0,0.0,0.0,142.01,0.0,0.0,0.0,25287.34,0.0,0.0,130.5,0.855,0.0,0.0,0.0,0.0743,92.79,0.0,0.0,0.0
2010-01-29,0.0,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.43,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.0,186.44,0.0,0.0,4711.33,0.0,0.0,1.3,0.0,0.0,0.0,1686.73,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,3.727,0.0,0.0,0.0,0.0,233.1,0.0,0.0,0.0,94.51,0.0,185.45,0.0,0.0,1.409,2.504,0.0,0.0,0.0,0.0,0.0,1494.0,279.35,0.0,0.0,0.0,0.0,167.7,0.0,0.0,236.25,0.0,147.79,0.0,0.0,0.0,88.41,72.72,0.0,0.0,0.0,152.95,0.0,25.655,14.43,0.0,0.0,0.0,144.0,0.0,0.0,0.0,25390.0,0.0,0.0,130.97,0.862,0.0,0.0,0.0,0.0754,92.38,0.0,0.0,0.0
2010-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,56.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.0,189.85,0.0,0.0,4674.9,0.0,0.0,1.295,0.0,0.0,0.0,1685.3,0.0,0.0,28.969,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,237.67,0.0,0.0,0.0,92.5,0.0,184.0,0.0,0.0,1.395,2.493,0.0,0.0,0.0,0.0,0.0,1484.9,279.09,0.0,0.0,0.0,0.0,170.3,0.0,0.0,233.5,0.0,150.1,0.0,0.0,0.0,87.69,72.1,0.0,0.0,0.0,150.2,0.0,25.382,14.429,0.0,0.0,0.0,141.86,0.0,0.0,0.0,25415.01,0.0,0.0,130.1,0.908,0.0,0.0,0.0,0.0749,99.89,0.0,0.0,0.0
2010-02-02,0.0,57.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.0,192.21,0.0,0.0,4780.0,0.0,0.0,1.305,0.0,0.0,0.0,1711.0,0.0,0.0,28.869,0.0,0.0,0.0,0.0,0.0,0.0,3.647,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,93.99,0.0,185.99,0.0,0.0,1.423,2.548,0.0,0.0,0.0,0.0,0.0,1497.86,280.97,0.0,0.0,0.0,0.0,171.7,0.0,0.0,241.99,0.0,157.99,0.0,0.0,0.0,88.05,72.68,0.0,0.0,0.0,153.44,0.0,25.771,14.53,0.0,0.0,0.0,142.35,0.0,0.0,0.0,26234.99,0.0,0.0,132.25,0.937,0.0,0.0,0.0,0.0759,103.87,0.0,0.0,0.0
2010-02-03,0.0,56.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,192.7,0.0,0.0,4729.38,0.0,0.0,1.295,0.0,0.0,0.0,1694.88,0.0,0.0,29.076,0.0,0.0,0.0,0.0,0.0,0.0,3.655,0.0,0.0,0.0,0.0,237.6,0.0,0.0,0.0,92.29,0.0,184.47,0.0,0.0,1.418,2.634,0.0,0.0,0.0,0.0,0.0,1497.98,279.05,0.0,0.0,0.0,0.0,171.71,0.0,0.0,237.61,0.0,154.13,0.0,0.0,0.0,88.08,72.3,0.0,0.0,0.0,154.5,0.0,25.73,14.551,0.0,0.0,0.0,141.56,0.0,0.0,0.0,26150.0,0.0,0.0,137.99,0.912,0.0,0.0,0.0,0.0757,101.55,0.0,0.0,0.0
2010-02-04,0.0,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.3,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,186.59,0.0,0.0,4587.94,0.0,0.0,1.279,0.0,0.0,0.0,1661.06,0.0,0.0,28.662,0.0,0.0,0.0,0.0,0.0,0.0,3.489,0.0,0.0,0.0,0.0,234.2,0.0,0.0,0.0,88.79,0.0,179.62,0.0,0.0,1.413,2.656,0.0,0.0,0.0,0.0,0.0,1488.99,284.0,0.0,0.0,0.0,0.0,170.5,0.0,0.0,231.7,0.0,150.14,0.0,0.0,0.0,84.77,69.78,0.0,0.0,0.0,149.5,0.0,25.338,14.478,0.0,0.0,0.0,141.28,0.0,0.0,0.0,25125.0,0.0,0.0,134.0,0.905,0.0,0.0,0.0,0.0755,96.8,0.0,0.0,0.0
2010-02-05,0.0,52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.4,0.0,0.0,0.0,0.0,0.0,0.321,0.0,0.0,0.0,182.31,0.0,0.0,4484.99,0.0,0.0,1.232,0.0,0.0,0.0,1617.04,0.0,0.0,27.698,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,227.39,0.0,0.0,0.0,84.0,0.0,170.92,0.0,0.0,1.343,2.551,0.0,0.0,0.0,0.0,0.0,1425.16,276.92,0.0,0.0,0.0,0.0,163.7,0.0,0.0,223.55,0.0,151.9,0.0,0.0,0.0,83.09,68.39,0.0,0.0,0.0,143.7,0.0,24.7,13.998,0.0,0.0,0.0,137.5,0.0,0.0,0.0,24237.0,0.0,0.0,131.72,0.883,0.0,0.0,0.0,0.0721,94.03,0.0,0.0,0.0
2010-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-08,0.0,51.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.52,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0,175.31,0.0,0.0,4500.0,0.0,0.0,1.229,0.0,0.0,0.0,1580.06,0.0,0.0,27.295,0.0,0.0,0.0,0.0,0.0,0.0,3.193,0.0,0.0,0.0,0.0,226.02,0.0,0.0,0.0,82.8,0.0,165.1,0.0,0.0,1.308,2.508,0.0,0.0,0.0,0.0,0.0,1420.67,275.98,0.0,0.0,0.0,0.0,161.51,0.0,0.0,216.88,0.0,151.3,0.0,0.0,0.0,79.01,66.05,0.0,0.0,0.0,142.5,0.0,24.399,13.883,0.0,0.0,0.0,135.31,0.0,0.0,0.0,23501.02,0.0,0.0,128.7,0.866,0.0,0.0,0.0,0.0702,92.49,0.0,0.0,0.0
2010-02-09,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.5,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,174.91,0.0,0.0,4575.09,0.0,0.0,1.223,0.0,0.0,0.0,1594.29,0.0,0.0,28.14,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,228.32,0.0,0.0,0.0,84.94,0.0,166.46,0.0,0.0,1.375,2.44,0.0,0.0,0.0,0.0,0.0,1447.99,277.94,0.0,0.0,0.0,0.0,162.49,0.0,0.0,220.67,0.0,150.29,0.0,0.0,0.0,80.35,66.88,0.0,0.0,0.0,142.51,0.0,24.431,14.051,0.0,0.0,0.0,139.51,0.0,0.0,0.0,24000.0,0.0,0.0,132.38,0.852,0.0,0.0,0.0,0.0718,92.26,0.0,0.0,0.0
2010-02-10,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,171.48,0.0,0.0,4472.0,0.0,0.0,1.21,0.0,0.0,0.0,1563.04,0.0,0.0,28.898,0.0,0.0,0.0,0.0,0.0,0.0,3.212,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,86.31,0.0,165.0,0.0,0.0,1.365,2.415,0.0,0.0,0.0,0.0,0.0,1450.0,275.99,0.0,0.0,0.0,0.0,161.3,0.0,0.0,219.0,0.0,149.3,0.0,0.0,0.0,81.49,66.29,0.0,0.0,0.0,142.02,0.0,24.2,14.249,0.0,0.0,0.0,139.83,0.0,0.0,0.0,23756.51,0.0,0.0,131.84,0.871,0.0,0.0,0.0,0.0708,94.9,0.0,0.0,0.0
